seller_id,order_id,order_item_id,product_id,shipping_limit_date,price,freight_value,year,month,seller_zip_code_prefix,seller_city,seller_state
57e632711dec9ec14ca7546769483e7e,e09363048c9d0c0d860481d999934bb4,1,921d31a1daa51460b7a95ea5f3ab64d5,2018-03-07T02:50:40.000Z,88.89,15.37,2018,3,88372,navegantes,SC
d2374cbcbb3ca4ab1086534108cc3ab7,e0940e87c03215f63faf04c6d7675616,1,9da0bebb7f9168679e748abbfad05edd,2017-07-19T21:25:12.000Z,28.9,16.11,2017,7,14940,ibitinga,SP
0ea22c1cfbdc755f86b9b54b39c16043,e0942435c7d11eaa9417d35a47694b1d,1,da1cfaaffa7720fe28f26f18d52f5ad9,2017-05-25T02:35:08.000Z,39.9,16.79,2017,5,35700,sete lagoas,MG
850f4f8af5ea87287ac68de36e29107f,e09476e56fe4f78109f7c347f0061f9b,1,7b7a748518a1e2236ae04e2f97c492d2,2017-10-30T03:14:16.000Z,799.0,18.61,2017,10,4367,sao paulo,SP
4869f7a5dfa277a7dca6462dcf3b52b2,e096a43b2e81fa2c359be74375d5ac7f,1,41c24b8ce92d1a2cac62db5edfd088b2,2018-05-10T10:30:16.000Z,102.0,13.15,2018,5,14840,guariba,SP
e62b2d6ac10570a035a30bafcf01d263,e097ac66f292d985c83f3e00b4169170,1,46ead842b29537e02adb2ef48b03b01b,2017-09-21T20:55:21.000Z,85.9,16.36,2017,9,5767,sao paulo,SP
7299e27ed73d2ad986de7f7c77d919fa,e098ec5f9db73a0719805f75d086a56a,1,c154ff1c4c87fe2e76bf46db6cd29d59,2017-05-23T03:55:26.000Z,189.99,17.77,2017,5,38440,araguari,MG
da8622b14eb17ae2831f4ac5b9dab84a,e099ad1acc21f0abf4a378d865bc98bb,1,fc1d8637c0268af3db482c14b7ef8e75,2018-04-19T14:51:51.000Z,149.9,21.97,2018,4,13405,piracicaba,SP
6560211a19b47992c3666cc44a7e94c0,e099addc2ac0e7bfa3f4e976fca59f99,1,e7890707ac0e4e190a74aa46c92e2c94,2018-02-09T19:31:02.000Z,59.0,17.69,2018,2,5849,sao paulo,SP
218d46b86c1881d022bce9c68a7d4b15,e099b030dac1101edbd12206ce97d6b6,1,d1f3ec866eaedeeeae5b3c7f61559290,2018-06-20T15:56:57.000Z,188.0,13.98,2018,6,14070,ribeirao preto,SP
46dc3b2cc0980fb8ec44634e21d2718e,e09ade3584e46696d27a94543784b695,1,b596e2d70dd2f5fb5ff9ee2a1c803e5b,2017-11-14T18:27:02.000Z,249.99,29.11,2017,11,22240,rio de janeiro,RJ
5b925e1d006e9476d738aa200751b73b,e09b153d0bad5b30851a6bbdb7ee0cec,1,fa3bc8d73fe3b0ec061190651433a417,2017-11-24T10:15:41.000Z,229.0,18.85,2017,11,4567,sao paulo,SP
a56e351445e5863fc8960640ba9190c7,e09b9e96eeb0f9e3351ee58b00dabfd5,1,d15768e35ed029db22ccd67cb15ec8eb,2018-05-04T03:15:33.000Z,178.9,24.18,2018,5,88306,itajai,SC
f7ba60f8c3f99e7ee4042fdef03b70c4,e09d6bfb53d7cc90231d15261f2c6a34,1,bb50f2e236e5eea0100680137654686c,2017-12-07T09:35:17.000Z,325.0,27.55,2017,12,9628,sao bernardo do campo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,1,7c68e7297c7df2535c9f0dcd61007f64,2017-01-25T06:58:31.000Z,9.9,9.62,2017,1,4362,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,2,7c68e7297c7df2535c9f0dcd61007f64,2017-01-25T06:58:31.000Z,9.9,9.62,2017,1,4362,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,3,7c68e7297c7df2535c9f0dcd61007f64,2017-01-25T06:58:31.000Z,9.9,9.62,2017,1,4362,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,4,9b169f20f1b0ad0cd0d53d6d5f12e20f,2017-01-25T06:58:31.000Z,9.9,1.92,2017,1,4362,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,5,7c68e7297c7df2535c9f0dcd61007f64,2017-01-25T06:58:31.000Z,9.9,9.62,2017,1,4362,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,e09dd765041e9934d762d51ccb26adee,6,7c68e7297c7df2535c9f0dcd61007f64,2017-01-25T06:58:31.000Z,9.9,9.62,2017,1,4362,sao paulo,SP
fcb5ace8bcc92f75707dc0f01a27d269,e09e4bef485e6c09fef604841cbe5780,1,e424f69523d159f82480c01a1ebf9f7e,2017-11-28T02:48:26.000Z,136.0,16.71,2017,11,7032,guarulhos,SP
d379f449f2a3b271bc01c0782020f705,e09eb3a9e9596fe3ed67886f080e43a4,1,a8b35b03653cbd1f85f6a9487fba6eac,2017-05-11T11:45:12.000Z,87.9,23.49,2017,5,35500,divinopolis,MG
c64a2aec32cc408a8a4c6d7c46017f91,e09eca55c225b904c8579bb1c56b77b2,1,5926c58c462b5d1f932ef3f0a9e37d41,2017-12-21T10:31:56.000Z,386.75,63.17,2017,12,95625,imbe,RS
093805f8f2aeb63881444571e1f48f30,e09f44857c4f24c72e4a6efd07aef776,1,4dddd45aa241530edb5412e8846361fa,2017-11-14T03:30:50.000Z,39.9,15.1,2017,11,6236,osasco,SP
ef506c96320abeedfb894c34db06f478,e0a341e9f5a2c4c054ef1f49f6836414,1,bba2c8c0d830b5d1eb20f4a343676de5,2017-05-15T17:30:24.000Z,15.99,14.1,2017,5,3569,sao paulo,SP
f80edd2c5aaa505cc4b0a3b219abf4b8,e0a392ae82bc219375ace26ec32a6301,1,18f6ea7e8cff29f8053baac6762449f9,2018-06-14T02:54:00.000Z,54.9,11.15,2018,6,3431,sao paulo,SP
32f1bb9dfa65bc7df5c0d9d95a616be4,e0a45cc3c593cdc760688f91ab70bf49,1,83777748fe8142e20372f7edc51991ca,2018-07-05T02:52:23.000Z,39.9,7.54,2018,7,4705,sao paulo,SP
dd7ddc04e1b6c2c614352b383efe2d36,e0a50ed7a5ce30e34da29ca222748a5c,1,672a21bf17c63f71edbe01ecb9b14814,2018-03-16T11:50:33.000Z,32.9,14.44,2018,3,3471,sao paulo,SP
620c87c171fb2a6dd6e8bb4dec959fc6,e0a6d364e678462da40d8eb5d9e9b219,1,7cd29da0653abeb444703cc5a957f479,2017-06-07T22:05:11.000Z,37.9,9.27,2017,6,25645,petropolis,RJ
620c87c171fb2a6dd6e8bb4dec959fc6,e0a7b1bed2f7b6ea6f1ad9fab878cb12,1,3ad77ee47938193d6240dadba0feeaa0,2018-06-15T10:15:18.000Z,349.9,20.33,2018,6,25645,petropolis,RJ
128639473a139ac0f3e5f5ade55873a5,e0a98f9b707c33a4c46e02a530c3419b,1,6803077179d24889430188e03fafd31a,2018-03-22T13:50:34.000Z,19.9,16.95,2018,3,87050,maringa,PR
2e1c9f22be269ef4643f826c9e650a52,e0a9cf740e0d9556b36d96b271d96838,1,543fd1c1fba9cfa6e424473dd4d830f0,2017-11-21T02:46:37.000Z,99.49,12.2,2017,11,4850,sao paulo,SP
1900267e848ceeba8fa32d80c1a5f5a8,e0aa66d7588bc46f68bf32d34ab6562d,1,3fae92f8d0ebb3317991934a6d717c47,2018-05-04T03:55:20.000Z,69.0,18.95,2018,5,14940,ibitinga,SP
1900267e848ceeba8fa32d80c1a5f5a8,e0aa66d7588bc46f68bf32d34ab6562d,2,fe6f03cedd96bcbc5c8726c5963fd35c,2018-05-04T03:55:20.000Z,54.99,27.07,2018,5,14940,ibitinga,SP
87b740daf17b5d1be335a64164ec6842,e0aadee588e476e3a004e56c8fc3c645,1,c41394a593b75e8e4f3d1fb5e93e151e,2017-07-06T11:05:09.000Z,999.99,101.52,2017,7,8615,suzano,SP
2a84855fd20af891be03bc5924d2b453,e0abb8df68a21dc73ca95ee8bdd28d00,1,42ec84ace63b58b8c5a7ba7be01d5fb8,2018-07-24T16:44:11.000Z,99.9,22.0,2018,7,30111,belo horizonte,MG
8cbac7e12637ed9cffa18c7875207478,e0abc00799a9dd05b315c62dd2573724,1,efa8552bedf9407db4b7b26dd5a84d88,2017-12-07T04:38:22.000Z,25.0,17.92,2017,12,89254,jaragua do sul,SC
a1043bafd471dff536d0c462352beb48,e0ac12de8c4f2398d96dd807818adaf8,1,d1c427060a0f73f6b889a5c7c61f2ac4,2018-04-27T17:31:08.000Z,119.0,17.6,2018,4,37175,ilicinea,MG
7a67c85e85bb2ce8582c35f2203ad736,e0ac53e2928faa77ef5a89118e0a60a7,1,f264c1d9b20b5e4a340254d0405e613b,2018-03-23T09:09:03.000Z,72.99,27.06,2018,3,3426,sao paulo,SP
cc419e0650a3c5ba77189a1882b7556a,e0ad0779328f1dbbeaa5f2ae58ca67d1,1,4c2394abfbac7ff59ec7a420918562fa,2017-11-30T13:48:29.000Z,84.99,9.41,2017,11,9015,santo andre,SP
5656537e588803a555b8eb41f07a944b,e0aee1eb2d57773753d8744277ddf472,1,401b5632c06c51319df083f1245a96ca,2017-12-21T21:53:24.000Z,76.89,21.34,2017,12,72015,brasilia,DF
725c32fa80c2faacc4fc88450d27314e,e0af6cabd937112402ed8cecb025d15d,1,eb7172d8a3c64298d2d767f6603c231e,2017-02-27T15:46:42.000Z,44.95,10.96,2017,2,3320,sao paulo,SP
391fc6631aebcf3004804e51b40bcf1e,e0b23ee5e7134cc220b6bbba915ee91c,1,b395922ca8e9ba82b2a81822968d0cf5,2017-09-25T20:04:05.000Z,24.75,12.69,2017,9,14940,ibitinga,SP
63ffcb71394dd8ea3872ed9ffda17c74,e0b240447243e2c32e1f7d092a98e196,1,a4d8f727f92014da5dd64116af14634c,2017-06-27T14:15:27.000Z,27.9,11.98,2017,6,24813,itaborai,RJ
65b081a070633e057c462abdd6fb9dd8,e0b26b626296911e7b4c63e5c7367382,1,436bc964ed67950b4956ce42cda4b350,2018-01-16T11:09:23.000Z,89.9,17.07,2018,1,75650,morrinhos,GO
7c67e1448b00f6e969d365cea6b010ab,e0b26f14d2bcc710bb02f77a4628763b,1,a9516a079e37a9c9c36b9b78b10169e8,2017-05-23T03:45:27.000Z,124.99,30.71,2017,5,8577,itaquaquecetuba,SP
dbc22125167c298ef99da25668e1011f,e0b3f7f3d068cffc29d9dfc97fecd016,1,37d2e3656244fd840ebd0460360455cd,2017-09-19T03:25:20.000Z,40.9,17.92,2017,9,37564,borda da mata,MG
0885aaf116795758dfeb5f1032487bcd,e0b42130d37ff0c40d83a9dee30d2519,1,542ad0ab955876d25ddf09684a3b3c5e,2018-02-14T23:15:22.000Z,34.9,11.85,2018,2,8541,ferraz de vasconcelos,SP
2c3d56f92f360fb89d849b84e8f50eae,e0b4e92a39bc8b93bc4ff121772819ea,1,64eb8b21706b8e2c733ba16bf02a1537,2018-02-07T12:30:36.000Z,40.5,13.08,2018,2,6420,barueri,SP
229c3efbfb0ea2058de4ccdfbc3d784a,e0b5327e615585edf5ac1051a466172d,1,a512b45196335938ab8e8efd63bc7d2b,2018-03-20T10:50:51.000Z,99.0,23.19,2018,3,30190,belo horizonte,MG
c864036feaab8c1659f65ea4faebe1da,e0b6e95c36638b633c19b0aa5ce47516,1,077319a417872fe55c94c3883610b874,2017-12-15T12:31:01.000Z,149.9,21.89,2017,12,83605,campo largo,PR
c731d18cea9bf687ffee82a241c25b11,e0b7de0aa24eda55bbc841b5a19e3fb4,1,25e92e61080ad303ea52797f2879577d,2017-09-28T04:32:30.000Z,230.0,32.28,2017,9,89701,concordia,SC
3586b8580d9c917874e053a1bb37b5ff,e0ba11a8f559fa965f2e848bf086d197,1,f9025647e0a95c843a2d85c23df34c6c,2017-10-06T04:04:46.000Z,48.9,16.11,2017,10,14802,araraquara,SP
1dfe5347016252a7884b694d4f10f5c4,e0ba4b3c107e06a39d608c7442467d85,1,3a081630438070b86de554fac9edcc7a,2017-12-14T00:47:52.000Z,61.0,16.19,2017,12,14940,ibitinga,SP
1dfe5347016252a7884b694d4f10f5c4,e0ba4b3c107e06a39d608c7442467d85,2,3a081630438070b86de554fac9edcc7a,2017-12-14T00:47:52.000Z,61.0,16.19,2017,12,14940,ibitinga,SP
054694fa03fe82cec4b7551487331d74,e0ba857017cfa40b224928b7534b6298,1,aef978b83a4d0a2b9bffcd8444b681bd,2018-04-17T06:10:25.000Z,597.0,39.31,2018,4,15840,itajobi,SP
e96498ed8daaa3e9c23f7a62da76591c,e0babb29f62b941d1b6c1f2f6659973d,1,4bac95150f13c65038a253fc979aa9fa,2018-04-19T12:30:50.000Z,79.99,15.44,2018,4,5373,sao paulo,SP
8c3b533c63cca56240f94f1e3a6b18ef,e0bacd42e5f8077488c0a9f4dcfe66da,1,3d77287739b6bf1ac163ce2d77570ada,2017-05-12T00:31:53.000Z,449.9,124.54,2017,5,31050,belo horizonte,MG
8c3b533c63cca56240f94f1e3a6b18ef,e0bacd42e5f8077488c0a9f4dcfe66da,2,3d77287739b6bf1ac163ce2d77570ada,2017-05-12T00:31:53.000Z,449.9,124.54,2017,5,31050,belo horizonte,MG
7d76b645482be4a332374e8223836592,e0bb8d950282b26db2d1090b296244fe,1,b2c4be88b59f29df2e70ade6bbd04ba0,2017-09-21T18:10:16.000Z,16.9,15.1,2017,9,1511,sao paulo,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,e0bd62e007e5e88656338ab10a5c0f42,1,9e054ea2f5ebbccf726cdbd0b9b00267,2017-09-26T22:44:12.000Z,43.7,7.78,2017,9,3880,sao paulo,SP
685b870da5b52a710782c9c0fefbeb5b,e0be013981866fa58c41c93cab57594a,1,b23b10e4282fc95fb2db440d4dded066,2018-03-07T16:50:26.000Z,37.0,15.1,2018,3,9820,sao bernardo do campo,SP
1f50f920176fa81dab994f9023523100,e0be387e4482cc1e135c5ffe3d896885,1,368c6c730842d78016ad823897a372db,2018-02-02T10:31:22.000Z,49.9,13.37,2018,2,15025,sao jose do rio preto,SP
1f50f920176fa81dab994f9023523100,e0be387e4482cc1e135c5ffe3d896885,2,368c6c730842d78016ad823897a372db,2018-02-02T10:31:22.000Z,49.9,13.37,2018,2,15025,sao jose do rio preto,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,e0be4cd18c3c6b6dc7adbe8e2239fe74,1,0eb8e03d4ef83152c4642b606b5bbdec,2018-08-14T04:30:11.000Z,29.99,21.51,2018,8,13347,indaiatuba,SP
66fd84ee7528c0c0de85d0f44a73d5ab,e0bf284ffb712aa8780b96e701b6ff6d,1,62962adb9db1eeb96d0dd8fd2eb87875,2017-04-07T14:30:22.000Z,116.89,17.66,2017,4,98975,campina das missoes,RS
9616352088dcf83a7c06637f4ebf1c80,e0c12aa623c335d47b20986efb7bbd74,1,6a1a04054158fe995e1688d8f79605b2,2017-09-25T02:15:15.000Z,59.9,16.18,2017,9,87504,umuarama,PR
54065e9aef7e9e9c2dc23b7594db021a,e0c49af20b2a6c2089f40a9d7a60d6a5,1,e034d967d446f193a9d72f30a282c312,2017-06-26T20:25:14.000Z,570.0,19.75,2017,6,20040,rio de janeiro,RJ
cca3071e3e9bb7d12640c9fbe2301306,e0c51c7d23c16c36c365b7ae8bbe6782,1,bff67489d3a21dba020609ae1cbd65c7,2017-03-16T10:42:45.000Z,189.9,16.44,2017,3,14940,ibitinga,SP
53e4c6e0f4312d4d2107a8c9cddf45cd,e0c5a4a058c2160c2ac602072397c807,1,aefb222adb91095556d8aee8ccd7f97f,2018-06-14T14:56:58.000Z,74.59,20.94,2018,6,13920,pedreira,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,e0c7a7d03b603444cdb851949e98d59d,1,baa16c2f327731647aa72e8dc564eddc,2018-07-11T09:31:30.000Z,197.13,40.99,2018,7,80230,curitiba,PR
620c87c171fb2a6dd6e8bb4dec959fc6,e0c83ad159e2cd8db050164ca8b9b9b5,1,f4938e02188d323c8412d2ea07d230e4,2018-01-24T22:41:09.000Z,369.9,12.0,2018,1,25645,petropolis,RJ
729f06993dac8e860d4f02d7088ca48a,e0c8a0e62ecd027577c1cfdb38c8f1ee,1,3bbacbe586e957acbf26c63b3ed532a3,2017-07-20T10:50:25.000Z,144.9,21.5,2017,7,13481,limeira,SP
391fc6631aebcf3004804e51b40bcf1e,e0c8e19935331054195ca859f10e056a,1,e0ce26ae52c9ab0b8c8e42129d6c1996,2017-10-20T12:46:10.000Z,24.9,6.61,2017,10,14940,ibitinga,SP
391fc6631aebcf3004804e51b40bcf1e,e0c8e19935331054195ca859f10e056a,2,a0736b92e52f6cead290e30b578413b6,2017-10-20T12:46:10.000Z,49.7,19.45,2017,10,14940,ibitinga,SP
ac3508719a1d8f5b7614b798f70af136,e0ca48c3d8bef74e0cf6e6847b47f2ef,1,313b2b462b7ebd82e290eb54b10e8a69,2018-01-16T03:35:51.000Z,99.9,33.59,2018,1,92030,canoas,RS
218d46b86c1881d022bce9c68a7d4b15,e0cb0ba1185dd69ffe2123622fc8e4ec,1,c82c977a03a931a50b77e934538a89ec,2017-09-17T21:50:24.000Z,261.0,22.32,2017,9,14070,ribeirao preto,SP
b2ba3715d723d245138f291a6fe42594,e0cb1558bbe670b4cd84bf99bf93318f,1,3a4db42aea95097b7a616b36f21d143f,2018-01-25T17:13:24.000Z,234.9,18.89,2018,1,3470,sao paulo,SP
f8db351d8c4c4c22c6835c19a46f01b0,e0cffe000300808a979b9f9eb9f6f60b,1,c6e513054b982283c1cbbb2a45d02d83,2017-05-24T23:05:17.000Z,31.9,11.85,2017,5,13324,salto,SP
cc419e0650a3c5ba77189a1882b7556a,e0d01033a569b492f76a8fc5d333cda1,1,d63c1011f49d98b976c352955b1c4bea,2018-04-05T20:15:17.000Z,59.99,8.88,2018,4,9015,santo andre,SP
54a1852d1b8f10312c55e906355666ee,e0d0c37730a3ab2629b6f24a3466ddf5,1,a19c7f350205196ae4aed73fc111dd79,2017-12-20T17:13:42.000Z,74.99,11.73,2017,12,13456,santa barbara d'oeste,SP
bbad7e518d7af88a0897397ffdca1979,e0d2a8f85504cc90d52a2ca9a8e64f28,1,4a69baa66a13d1adeb41cfe3bc0c27be,2018-02-19T10:06:59.000Z,99.9,9.51,2018,2,1512,sao paulo,SP
6560211a19b47992c3666cc44a7e94c0,e0d4f16621f76377959e79ecd61f69cb,1,65b96f012e6206481aeb67d31dd9b146,2018-06-28T20:07:42.000Z,69.0,7.64,2018,6,5849,sao paulo,SP
6560211a19b47992c3666cc44a7e94c0,e0d4f16621f76377959e79ecd61f69cb,2,dc52f0f5d3ec37a93eaf956cde4e5d2c,2018-06-28T20:07:42.000Z,49.0,7.64,2018,6,5849,sao paulo,SP
6560211a19b47992c3666cc44a7e94c0,e0d4f16621f76377959e79ecd61f69cb,3,b84520a57891e7a8ae2c68741dcc7146,2018-06-28T20:07:42.000Z,45.0,7.64,2018,6,5849,sao paulo,SP
1900267e848ceeba8fa32d80c1a5f5a8,e0d5086e586b01507bbcb701bf3e8e12,1,2827ebfb043a328a13a06ca9165cad0a,2018-02-02T21:13:14.000Z,69.0,17.73,2018,2,14940,ibitinga,SP
cc419e0650a3c5ba77189a1882b7556a,e0d591c33ad6eff1a3fef686cb08ad17,1,8844bd4b8ca8f93603694ca2bceb77e9,2017-12-01T19:17:24.000Z,84.99,13.15,2017,12,9015,santo andre,SP
1da3aeb70d7989d1e6d9b0e887f97c23,e0d821e9ff2e0fc0823d159792d9a2e6,1,4e18c6967304419be650ad67237966ce,2018-05-24T02:15:41.000Z,24.99,15.23,2018,5,4265,sao paulo,SP
4a3ca9315b744ce9f8e9374361493884,e0d87dca2f843a0581d3fbcde874e712,1,3a7553224e54d216c4a65c85f2d04deb,2017-07-04T10:23:37.000Z,230.0,13.11,2017,7,14940,ibitinga,SP
3d871de0142ce09b7081e2b9d1733cb1,e0d8898d1111db2716c99615cc4162fd,1,40b09f33e646d488df2ca6fec4082d50,2018-02-12T22:10:43.000Z,109.0,53.36,2018,2,13232,campo limpo paulista,SP
a478c7961d6a992065b24e63b366f90b,e0d9fab53226e95f004cdbd712a4b06d,1,6ec3c050cedb96661c07a891ee359146,2017-02-22T14:30:49.000Z,186.9,18.15,2017,2,89036,blumenau,SC
a478c7961d6a992065b24e63b366f90b,e0d9fab53226e95f004cdbd712a4b06d,2,6ec3c050cedb96661c07a891ee359146,2017-02-22T14:30:49.000Z,186.9,18.15,2017,2,89036,blumenau,SC
da8622b14eb17ae2831f4ac5b9dab84a,e0db4ac24a1ec63aea6358043f528182,1,283dc451ad3918badb976d56ff887289,2017-11-28T13:15:24.000Z,89.9,12.33,2017,11,13405,piracicaba,SP
3d871de0142ce09b7081e2b9d1733cb1,e0dbe64f00bd054951b1981f99a58f4b,1,ba77d921f1966cc601feb066362548d4,2017-10-04T14:25:20.000Z,19.9,15.1,2017,10,13232,campo limpo paulista,SP
1f50f920176fa81dab994f9023523100,e0dbf52e0c78f9be2caeaa5d799a83ea,1,368c6c730842d78016ad823897a372db,2018-05-25T13:00:39.000Z,53.9,10.13,2018,5,15025,sao jose do rio preto,SP
a17f621c590ea0fab3d5d883e1630ec6,e0dd67b48e84e3b67c3fa5ad0b31bc44,1,e95ee6822b66ac6058e2e4aff656071a,2017-12-26T02:50:38.000Z,21.33,8.27,2017,12,18055,sorocaba,SP
2138ccb85b11a4ec1e37afbd1c8eda1f,e0dfe8c4850a7ad0b8e41d3a4290ce49,1,36940188c2ad1a212b94931a08cc3c29,2017-05-09T14:50:19.000Z,49.99,16.05,2017,5,8250,sao paulo,SP
989becdce12ebc39863c2bceab6f3ca1,e0e0363b6d647a1ce534335bb1d84ebf,1,5adec774989986e22714470345c20469,2017-08-11T02:15:17.000Z,699.99,105.96,2017,8,81730,curitiba,PR
7c4618c82226628831613e95e9c22f44,e0e0ed26ffcd10565fb073f96045d4f1,1,09f6dccfebfa0688abfc1af640b69e61,2018-08-13T17:25:14.000Z,33.9,18.34,2018,8,18136,sao roque,SP
44073f8b7e41514de3b7815dd0237f4f,e0e1cc569a1f7a8ddb27bf2c4168e479,1,652698dafbccac29d78c7ba70dceef10,2017-12-06T19:32:33.000Z,65.0,35.77,2017,12,71070,brasilia,DF
1835b56ce799e6a4dc4eddc053f04066,e0e1fe9ae2dd406e99025006b746c364,1,946344697156947d846d27fe0d503033,2018-08-28T16:50:21.000Z,29.99,12.87,2018,8,14940,ibitinga,SP
88460e8ebdecbfecb5f9601833981930,e0e210a3f0dfc7642e0cbda856590eb3,1,b0c8da302d49498d2ce6be8c631e4e20,2018-06-06T16:31:01.000Z,59.9,13.54,2018,6,87030,maringa,PR
cc419e0650a3c5ba77189a1882b7556a,e0e2d0124d957b3ee9272b673f7e6e2d,1,4c2394abfbac7ff59ec7a420918562fa,2018-02-02T11:30:22.000Z,84.99,12.93,2018,2,9015,santo andre,SP
ccb83a794700270fde70898fe9ff368b,e0e2dd62e7153d8f3f03e62b4b476392,1,cb26d15d1b6eabaac7c0803774245884,2017-02-25T21:50:47.000Z,969.0,128.17,2017,2,88960,sombrio,SC
a673821011d0cec28146ea42f5ab767f,e0e2edac81c419b8973a6a1ffd13e648,1,47d8c187a4b3aaab2ecc32715203de8c,2017-04-18T19:50:22.000Z,119.9,26.07,2017,4,3809,sao paulo,SP
d2374cbcbb3ca4ab1086534108cc3ab7,e0e3cde1bd7f993b460771481843727f,1,18721a85f6f265d6137dfc0f88cc0534,2018-04-19T13:55:19.000Z,59.9,17.93,2018,4,14940,ibitinga,SP
d2374cbcbb3ca4ab1086534108cc3ab7,e0e3cde1bd7f993b460771481843727f,2,e50ee1b5ca5566f7f341e115533015f5,2018-04-19T13:55:19.000Z,59.9,17.93,2018,4,14940,ibitinga,SP
1900267e848ceeba8fa32d80c1a5f5a8,e0e3cde1bd7f993b460771481843727f,3,10adb53d8faa890ca7c2f0cbcb68d777,2018-04-19T13:55:19.000Z,19.9,4.48,2018,4,14940,ibitinga,SP
c3867b4666c7d76867627c2f7fb22e21,e0e47c0af7044370987d4b95028d9f53,1,e0bfab1a66b1f0fb4b1cbf7273121a6a,2017-11-01T18:14:15.000Z,54.0,27.76,2017,11,14580,guara,SP
5dceca129747e92ff8ef7a997dc4f8ca,e0e47d80d9dc5f2b0ca6ce6427733c35,1,f71973c922ccaab05514a36a8bc741b8,2017-07-11T02:55:27.000Z,89.9,36.25,2017,7,13450,santa barbara d´oeste,SP
5cbbd5a299cab112b7bf23862255e43e,e0e56ee9a26b56fbc06c26bdfd061f2b,1,0437850bd55b9b2b9cf104b59a611666,2018-08-21T03:09:44.000Z,24.8,13.51,2018,8,83324,pinhais,PR
5cbbd5a299cab112b7bf23862255e43e,e0e56ee9a26b56fbc06c26bdfd061f2b,2,0437850bd55b9b2b9cf104b59a611666,2018-08-21T03:09:44.000Z,24.8,13.51,2018,8,83324,pinhais,PR
e067ad2c1c0b48758eb1b5228bcf7a68,e0e5807a5f4aac90220ad176d501cd7a,1,2cc294be30478c5b330a17360b597951,2018-05-16T20:30:56.000Z,113.9,14.16,2018,5,11045,santos,SP
2c9e548be18521d1c43cde1c582c6de8,e0e67abffe91118f26ee31c1d1ee8391,1,65266b2da20d04dbe00c5c2d3bb7859e,2018-05-15T04:14:26.000Z,23.9,8.29,2018,5,8752,mogi das cruzes,SP
001cca7ae9ae17fb1caed9dfb1094831,e0e79f987715dab211e5e31e5e9c95e8,1,08574b074924071f4e201e151b152b4e,2017-10-13T12:07:42.000Z,99.0,37.99,2017,10,29156,cariacica,ES
bf3c6d2a28b2b5501e6c15448982dcc9,e0e7a5ed15876cb23ebbdbf2879c76d1,1,25a8dd7a35cec015294b2a0bc7ebdffd,2017-11-21T17:03:45.000Z,38.0,15.1,2017,11,4180,sao paulo,SP
cc419e0650a3c5ba77189a1882b7556a,e0e836a1f8ee9e25d78d68727016e70d,1,ec53d5cd09b1dd78aa48a7d076fc51b1,2018-07-26T09:45:17.000Z,84.99,7.86,2018,7,9015,santo andre,SP
167fd940acebc789debd6eb418c46e38,e0e83bdc2be394626d0f9177dcde0889,1,38fbdbd0a9be4733e29cd1afe360e23b,2018-04-06T15:31:04.000Z,149.9,13.49,2018,4,14405,franca,SP
42b729f859728f5079499127a9c2ef37,e0e86ba567043fd48c98fbb535105f00,1,634256dbcd184b3757ffd7632c9fe52a,2018-06-26T18:55:38.000Z,24.9,15.27,2018,6,3910,sao paulo,SP
1dcfa3835714681d4ba4a93bc1e0fd41,e0e86e74456d51674570c5ae13d36b41,1,8466762a9393a2b2b1de73f3cf6081a3,2017-10-23T04:27:46.000Z,79.9,52.92,2017,10,16200,birigui,SP
f457c46070d02cadd8a68551231220dd,e0e878e7eefd915b86e8b5714374642f,1,36f60d45225e60c7da4558b070ce4b60,2018-01-18T19:10:09.000Z,89.9,17.07,2018,1,87047,maringa,PR
9b013e03b2ab786505a1d3b5c0756754,e0e8821153a77c23ac4dd81c2e687ee0,1,875db2194361bf1a20064ccd2c697532,2018-03-05T03:55:37.000Z,50.41,15.1,2018,3,11450,vicente de carvalho,SP
75d34ebb1bd0bd7dde40dd507b8169c3,e0e8bc6045cfe08b087197d81196e339,1,ad53b56bfd80cb8adc160a3deaa239b9,2017-02-15T21:05:56.000Z,142.99,21.54,2017,2,41820,salvador,BA
7142540dd4c91e2237acb7e911c4eba2,e0e918bb13679f116c452a05b47151e9,1,3f6cfbf79bad1fd33c65e65cde20ab67,2018-06-18T20:55:34.000Z,84.9,13.95,2018,6,16301,penapolis,SP
de722cd6dad950a92b7d4f82673f8833,e0e95960e8abbd803bbd543d2225c328,1,c63ea4621680c1b0fca8864c0564bd78,2018-05-03T04:10:45.000Z,179.9,25.39,2018,5,51250,recife,PE
